Parameter1,Parameter2,Parameter3,Parameter4,Parameter5,Parameter6,Parameter7,Parameter8,Parameter9,Parameter10,Attribute1,Attribute2,Attribute3,Attribute4,Attribute5,Attribute6,Attribute7,Attribute8,Attribute9,Attribute10,Quality_label
7.073808627714972e-05,3.433972136112733e-10,9.886148012625831e-07,0.010064508229020306,0.036991156119555106,0.14223497099529347,4.242044462915856e-06,0.00014474410352666514,1.5099649535161581e-06,0.001951600936147419,1.834121382548957e-11,4.444637391270515e-08,5.575834485133724e-05,4.550356978186474e-08,9.308092951388623e-11,6.315358745050491e-08,1.4038282544070862e-06,1.2106189480734305e-10,1.0518025964107025e-10,3.0985617795356158e-12,0.6666666666666666
7.344524392695019e-08,7.866491679293286e-05,3.547380241766407e-07,0.0004082961286266958,0.036991156119555106,0.14223497099529347,4.242044462915856e-06,0.00014474410352666514,1.5099649535161581e-06,0.001951600936147419,1.318185841084304e-07,3.410224209429583e-11,3.094835429764873e-05,1.128881770750349e-08,1.2544756605050177e-10,4.2798097772173985e-09,1.433885218195057e-09,2.8947256104817028e-11,1.3158704148738159e-09,2.9438434452992894e-08,0.6666666666666666
3.4872052763188875e-06,6.554532907058207e-10,7.152530311246853e-06,4.6356950049224584e-07,0.033141168996520844,0.14223497099529347,4.242044462915856e-06,0.00014474410352666514,1.5099649535161581e-06,0.001951600936147419,1.4430175175354492e-05,3.684387937368233e-10,1.7207435983492879e-06,1.024502001738025e-06,4.24382966509246e-09,2.194053607907599e-08,7.427957670646808e-07,5.067094373737017e-10,8.621012649585849e-11,1.7149020609875657e-10,0.6666666666666666
0.0001603240102408908,1.9880657983197243e-07,2.9791358787295226e-05,0.001047828972392236,0.033141168996520844,0.14223497099529347,4.242044462915856e-06,0.00014474410352666514,1.5099649535161581e-06,0.001951600936147419,2.998101419639183e-11,9.112019425325829e-08,1.5248935142692386e-05,1.3487575759077102e-08,2.8079287190526323e-10,1.5579033288626642e-09,1.8139910691523472e-08,2.925490589140168e-10,1.5264173468070898e-10,8.190396874022771e-10,1.0
9.17222454276906e-06,5.22072678459461e-05,7.858300320870062e-06,1.4438487493248814e-05,0.033141168996520844,0.14223497099529347,4.242044462915856e-06,0.00014474410352666514,1.5099649535161581e-06,0.001951600936147419,7.246868996304572e-06,1.1984095976583107e-10,1.4917997450571606e-05,1.659968652061953e-08,1.545906660484534e-10,5.992514176250679e-09,7.674437352890556e-09,6.210947838522189e-11,6.421275221409763e-10,1.0264052839185666e-11,1.0
6.202401014053707e-06,9.25770721852226e-08,2.454164305945448e-07,1.3636228035976835e-05,0.033141168996520844,0.14223497099529347,4.242044462915856e-06,0.00014474410352666514,1.5099649535161581e-06,0.001951600936147419,5.27827277070451e-08,8.213689944527545e-12,0.00026448176697374494,7.76064239642352e-08,1.1761763067442205e-09,2.645523059949576e-09,3.699582105363013e-10,4.9626752805052975e-11,6.421275221409763e-10,1.0113369220199327e-12,1.0
5.500789107079468e-06,4.331982636000487e-07,5.3371309007538386e-08,0.0004127633942087504,0.033141168996520844,0.14223497099529347,4.242044462915856e-06,0.00014474410352666514,1.5099649535161581e-06,0.001951600936147419,1.8020682216424276e-12,9.150233034882277e-09,2.3964796944604252e-05,2.6970233245822267e-07,7.979776694215596e-10,3.722448905379418e-08,1.6610495070790315e-08,3.7463599167477794e-10,2.4350086018192677e-08,1.2194174980010539e-09,0.6666666666666666
3.332240602387477e-05,5.010098162507117e-07,5.052867015411797e-07,1.94945897243037e-05,0.033141168996520844,0.14223497099529347,4.242044462915856e-06,0.00014474410352666514,1.5099649535161581e-06,0.001951600936147419,6.024023084386601e-10,2.4407861289716273e-06,0.13638255040007,6.4255259964661845e-09,7.331273573387819e-11,4.078850781820996e-09,3.6090131070380016e-09,2.2327303604764718e-11,2.212014014132994e-09,2.2152459586376393e-09,0.6666666666666666
1.8322656557380488e-07,1.7568553946223182e-09,8.275174601104398e-08,0.00021029773602887456,0.033141168996520844,0.14223497099529347,4.242044462915856e-06,0.00014474410352666514,1.5099649535161581e-06,0.001951600936147419,9.034994660668783e-08,4.3744184593121696e-09,1.056322231235449e-06,9.272175180253292e-08,6.100277050570411e-10,1.0168803274384078e-08,7.181782817387166e-09,1.3153807358970105e-10,2.5690735853225984e-10,1.6652204470624275e-11,1.0
4.1457426043447886e-07,2.1246667460065775e-08,0.0021938650320509605,0.0018720771120849704,0.05741405435682342,0.11703264433658175,4.242044462915856e-06,0.00014474410352666514,1.5099649535161581e-06,0.001951600936147419,2.9424415796589915e-09,2.2966394773602773e-10,3.821355463975837e-05,3.187696261052131e-08,1.5004555114085923e-10,1.72538428016408e-08,1.3622937945301741e-08,5.552685149656528e-11,6.406246669845753e-09,6.888576228228251e-12,0.6666666666666666
7.079313871156243e-07,1.5401063697126181e-06,6.0658722591657185e-05,5.904432040355672e-06,0.05741405435682342,0.11703264433658175,4.242044462915856e-06,0.00014474410352666514,1.5099649535161581e-06,0.001951600936147419,2.29893751965604e-12,8.967712108376295e-05,1.5454897475512188e-06,3.036737283772696e-07,2.794577480534569e-09,5.992514176250679e-09,1.4878208151695613e-08,1.1775665285829514e-10,7.168706739074061e-12,6.324086438884121e-12,0.6666666666666666
0.006541618347128867,3.797634042937203e-10,2.7535655130568327e-07,0.00045296953158952246,0.05741405435682342,0.06519418836460875,4.242044462915856e-06,0.00014474410352666514,1.5099649535161581e-06,0.001951600936147419,2.2694783526623435e-13,4.746793127758367e-06,0.00016922819374401847,3.697264651691792e-08,4.393272108563195e-10,3.8873197657732016e-09,6.231703725113722e-07,1.5066462830230437e-07,2.679963509121217e-07,1.4058764716477285e-07,0.3333333333333333
2.1486850596691967e-06,1.5928834669510763e-06,0.00021852328850318758,7.203841267763264e-07,0.05741405435682342,0.06519418836460875,4.242044462915856e-06,0.00014474410352666514,1.5099649535161581e-06,0.001951600936147419,2.1365692750268465e-09,6.595764159074143e-07,7.187507882802984e-05,5.1235176081531783e-08,3.0709057537664423e-10,1.17461590472913e-08,1.520962651218903e-08,2.8461449683936625e-10,8.409195525344295e-11,3.80147059800156e-10,1.0
2.156452592320572e-06,5.849598456440755e-09,1.2579243225092103e-05,1.731831872236339e-06,0.05741405435682342,0.07923339517485438,4.242044462915856e-06,0.00014474410352666514,1.5099649535161581e-06,0.001951600936147419,7.173298063187677e-09,2.6907742447090505e-08,1.0879460349695894e-06,1.431184566363936e-08,8.017886712060729e-11,1.2931382927687214e-08,9.158378595744862e-09,1.1454063638075367e-10,3.8794038579283275e-11,7.792734707888899e-13,1.0
8.708211734368349e-08,4.071994472074816e-10,1.6163395263323822e-07,0.031145135688543574,0.05741405435682342,0.07923339517485438,4.242044462915856e-06,0.00014474410352666514,1.5099649535161581e-06,0.001951600936147419,3.887119132094849e-11,1.6617997812310753e-08,8.562181517703884e-07,1.095891409861913e-08,2.994841050181596e-11,4.0979753419428505e-08,1.166712231525672e-09,1.0540417659009493e-10,1.3826048964521008e-09,3.7844583871634894e-12,1.0
9.072895645388969e-06,5.128460043822742e-11,1.148638476348605e-06,6.74171570784894e-07,0.05741405435682342,0.07923339517485438,4.242044462915856e-06,0.00014474410352666514,1.5099649535161581e-06,0.001951600936147419,1.911130202633433e-11,5.9764485229573274e-09,6.575537771067204e-07,2.440901335915881e-08,9.034425776730325e-11,2.4154083310601435e-08,3.4515841841081406e-09,2.2838244665228679e-10,1.6856436896605733e-10,9.17465497008663e-11,1.0
1.4043357878906011e-09,2.974542069448617e-05,1.2145546633104617e-05,1.1373305044799673e-05,0.05741405435682342,0.07923339517485438,4.242044462915856e-06,0.00014474410352666514,1.5099649535161581e-06,0.001951600936147419,4.375659016989584e-08,1.70000270456821e-08,1.1749756042505562e-05,3.767423103959862e-09,1.4202577111556611e-11,2.5343231486034253e-08,1.2789692616115832e-09,4.3104332715435134e-11,9.76234362252456e-11,2.017091786268002e-12,0.3333333333333333
3.2903868624763385e-05,2.4553491195370584e-11,3.071744884637225e-05,0.07763786223905653,0.05741405435682342,0.09629586618658213,4.242044462915856e-06,0.00014474410352666514,1.5099649535161581e-06,0.001951600936147419,9.045368017920792e-05,6.620159248248712e-10,3.935500156523383e-05,2.5900714392233763e-08,5.1245691191549786e-11,6.952436204024994e-08,3.2280266640327864e-09,1.640680764613608e-10,4.530393396548756e-12,3.69317065640844e-11,1.0
8.842735782807194e-06,1.1301862678405138e-08,2.277779534845713e-05,9.326047255654369e-05,0.05741405435682342,0.06519418836460875,4.242044462915856e-06,0.00014474410352666514,1.5099649535161581e-06,0.001951600936147419,5.909739745034028e-11,0.0004795494146477211,4.812620417293648e-07,1.9832833651123245e-08,2.2785843638484852e-10,4.078850781820996e-09,8.021364053789141e-09,1.0836671024551354e-10,5.371959952057438e-08,1.8675872296340362e-10,0.6666666666666666
3.0203844350655622e-05,1.6300129890020404e-06,9.868963703450154e-07,1.39066442774821e-06,0.05741405435682342,0.06519418836460875,4.242044462915856e-06,0.00014474410352666514,1.5099649535161581e-06,0.001951600936147419,1.000610585810827e-05,9.19979743603331e-11,0.007131336194361226,1.1755113870273655e-07,2.89298522417631e-10,4.9664891109818626e-08,3.667277804133544e-08,3.2655060680216897e-10,1.4525185904534864e-10,2.7805979259037907e-10,1.0
8.97175543209479e-07,0.0009998667364421003,1.6057354377264845e-08,4.345714628502235e-06,0.05741405435682342,0.06519418836460875,4.242044462915856e-06,0.00014474410352666514,1.5099649535161581e-06,0.001951600936147419,1.7453643961579582e-11,1.8771945630567625e-05,4.135831297182581e-06,1.4902941439865934e-07,1.8402395489253699e-09,3.704774415982122e-09,1.951189249989459e-06,1.3594314855838636e-09,1.2523558114472995e-09,3.4889587019368495e-11,0.3333333333333333
0.0002528984143461884,4.165609112885083e-08,6.241999852879763e-09,7.650232688252028e-06,6.119316426374017e-07,6.32238971336429e-07,0.00410248781093503,5.828822452589065e-07,3.4099922154466674e-09,0.37345212218559726,1.4348024720322756e-12,4.316583760267836e-09,0.0008395433635330134,4.9737911498609154e-08,3.0855599991500516e-11,4.752149535270982e-07,1.0157671566001492e-09,5.541698800985969e-12,5.108210090548201e-11,7.292553397532144e-12,0.3333333333333333
2.802402117831645e-06,4.760881014349604e-09,4.026794979134783e-06,6.001970888144857e-05,0.09946460928594043,0.21008987460229178,1.0605354797544867e-06,0.00014474410352666514,3.4099922154466674e-09,0.7201314706424101,2.8116860671596515e-10,1.0488454656532827e-07,7.656369177507404e-05,5.33505771008916e-07,2.034389148326629e-05,1.484642413033723e-09,3.509535554537787e-08,1.2106189480734305e-10,1.6439645941986265e-09,2.7035566946262306e-06,0.0
8.198627461478943e-07,0.00024188473666123425,5.422124006731557e-08,0.0010615924038672793,0.02969188294964128,0.04413774054374569,6.64847242013557e-05,0.0007258600323919689,0.0,0.007262136110011861,1.11066073479708e-08,4.274265030517142e-07,1.1393837389159435e-05,7.677068816301383e-09,1.7946674528582242e-10,1.2848444270964252e-09,1.6067698224006126e-09,3.5460898538015267e-10,1.5221809917416572e-08,2.943629671593306e-09,0.6666666666666666
0.00025670491667551383,9.628703600890611e-08,1.3100759597012565e-05,7.444115529377184e-10,0.033141168996520844,0.04413774054374569,6.64847242013557e-05,0.0007258600323919689,0.0,0.007262136110011861,1.3603651681352252e-08,2.5440491247502327e-10,1.3924307497316622e-05,2.1678395556239126e-08,1.075454492826516e-09,3.839304166244609e-10,1.6332086031322403e-07,1.28327435883611e-08,9.76234362252456e-11,1.747620211148201e-12,0.3333333333333333
0.00020690988378049675,3.065171085578591e-08,2.5204432603256317e-07,1.9366839489899518e-06,0.033141168996520844,0.04413774054374569,6.64847242013557e-05,0.0007258600323919689,0.0,0.007262136110011861,8.216677570376703e-11,1.8537073877819952e-06,2.9951359642991593e-06,3.2481510582517215e-09,1.113324169607546e-10,6.862554394747584e-10,1.0157671566001492e-09,1.1141143672056004e-10,1.0899628461275677e-11,5.329772278789139e-12,1.0
3.108234975849946e-05,2.8814401571770763e-07,2.411168169669194e-05,3.3268530227048276e-05,0.033141168996520844,0.06519418836460875,6.64847242013557e-05,0.0007258600323919689,0.0,0.007262136110011861,5.623202966573598e-15,7.326008446660797e-10,1.520237459157695e-05,7.698301095535625e-06,1.5239587227928343e-07,1.800042170143341e-09,5.606769078631514e-05,8.889530748041307e-06,7.905880552930346e-05,6.525794899591475e-07,0.0
6.068710849704014e-09,0.0006599708578229102,5.5907543966336646e-06,3.829302079161505e-05,0.036991156119555106,0.06519418836460875,6.64847242013557e-05,0.0007258600323919689,0.0,0.007262136110011861,0.00014417169626299297,2.5478552575359166e-05,9.937121418574089e-05,3.6972646516917674e-08,8.470538075531467e-10,1.3482704278072852e-09,2.6955911791770914e-08,8.990725362161628e-09,8.429983964491045e-10,2.553275947082492e-10,1.0
0.0004919560302556833,7.603392028911486e-11,3.3145770720473015e-06,1.8626308380313202e-05,0.002123801414879369,0.0007346995855366846,4.242044462915856e-06,5.828822452589065e-07,3.4099922154466674e-09,0.019449218817237348,0.0006661954524294136,2.349739707240889e-06,3.1429500555194802e-06,3.382504511818118e-08,4.569498198454581e-12,5.005433712288313e-06,1.706449120481404e-11,6.5561458697099265e-12,7.26697840106168e-10,2.7637235734539896e-12,0.3333333333333333
1.8204810979874032e-06,1.1528970650778793e-07,1.2263400901570642e-07,0.0001313633130734501,0.002123801414879369,0.0004973983794039432,4.242044462915856e-06,5.828822452589065e-07,3.4099922154466674e-09,0.019449218817237348,5.101372963229365e-09,2.461992341700749e-10,1.0202486040535485e-06,1.378221482194908e-06,1.4135228421273737e-10,8.491678983843846e-06,2.9434647688018954e-08,8.532020810135831e-10,3.5091903483144846e-11,7.35282289983459e-13,0.0
4.6532876663892395e-06,5.072154708743911e-09,4.179218641405283e-06,5.699127190389301e-09,0.002123801414879369,0.0004973983794039432,4.242044462915856e-06,5.828822452589065e-07,3.4099922154466674e-09,0.019449218817237348,7.464510064763696e-09,5.052261990788469e-08,8.15067033757792e-06,9.272175180253292e-08,1.4202577111556611e-11,4.546791142966697e-06,1.799707251381379e-09,3.885404294952589e-12,4.654677423652304e-10,1.9046869559816624e-12,0.3333333333333333
1.769441032317463e-05,9.100708043244592e-08,2.031373130648494e-08,4.692645667732691e-07,0.0026459066513568074,0.003497162068410405,4.242044462915856e-06,5.828822452589065e-07,3.4099922154466674e-09,0.019449218817237348,1.0056958265807865e-09,8.111201706254607e-08,4.4079260309007774e-08,2.1273534128806299e-07,7.782152794497423e-11,1.0756072521494746e-06,5.834558666494602e-07,1.0030938992440806e-08,1.2208429849655651e-10,3.296033448347223e-11,0.6666666666666666
1.38389061745807e-06,8.582865749204243e-07,4.1960500469235125e-07,3.669332688041895e-07,0.0026459066513568074,0.003497162068410405,4.242044462915856e-06,5.828822452589065e-07,3.4099922154466674e-09,0.019449218817237348,1.223537559689515e-09,1.4367432496987126e-07,4.863689530288649e-07,2.9479939799191195e-07,2.156806444412238e-11,1.4406064930382491e-05,4.518401833623938e-10,9.971687240821471e-11,2.326654464185482e-10,1.3493466046137268e-12,0.0
0.01449084750830923,1.871778053588334e-08,4.4658188382917974e-07,0.01702802022560743,0.0026459066513568074,0.0016029310553080662,4.242044462915856e-06,5.828822452589065e-07,3.4099922154466674e-09,0.019449218817237348,2.6154720665480717e-07,1.476152839385255e-09,8.318249770284346e-06,3.1281520200141844e-07,1.0488208976411401e-10,1.2423928283806665e-06,1.8830092758096397e-09,5.552685149656528e-11,2.6995761908584973e-10,1.8675872296340362e-10,0.6666666666666666
7.708750067340061e-05,9.319907817420365e-06,1.8948884730651643e-07,3.356305777636246e-06,0.0026459066513568074,0.0016029310553080662,4.242044462915856e-06,5.828822452589065e-07,3.4099922154466674e-09,0.019449218817237348,2.9355315612329046e-08,4.7074623246929167e-11,2.285133312962435e-07,2.440901335915881e-08,3.690585340738143e-11,1.0211534944256309e-07,1.3694659361423668e-10,9.053110689398431e-12,5.67392148038888e-10,2.2132969262611873e-11,0.3333333333333333
1.3738058060304209e-08,0.00012994005973150183,5.485629230957197e-08,6.270627161049242e-06,0.002123801414879369,0.0006045154529035803,4.242044462915856e-06,5.828822452589065e-07,3.4099922154466674e-09,0.019449218817237348,2.2240413468392475e-09,1.1544286430595221e-09,4.495965920559247e-05,3.036737283772696e-07,1.113324169607546e-10,1.0756072521494746e-06,3.529434855233551e-09,1.8832793846137133e-10,6.26432301409818e-10,9.008427414923361e-13,0.6666666666666666
6.7086382236327775e-06,5.496338759072713e-08,4.522384822675352e-06,4.944407079351055e-07,0.0026459066513568074,0.0016029310553080662,4.242044462915856e-06,5.828822452589065e-07,3.4099922154466674e-09,0.019449218817237348,1.5930034213325535e-06,2.562592601878042e-09,7.893724280276136e-07,6.305695481512187e-08,1.0857353878023791e-11,3.5757176480027215e-06,1.2216090178521998e-09,2.8947256104817028e-11,2.345653227978125e-11,2.017091786268002e-12,0.3333333333333333
0.00015880165839058624,8.391182551464847e-08,3.755842263189217e-05,1.4848391999194148e-07,0.005710656353622787,0.029882111076724754,1.681307462497814e-05,0.0008874833342791698,3.90290375138283e-08,0.00019422854105236528,9.272484291765257e-10,9.063511874784569e-10,4.329803342418716e-05,1.641896894537578e-09,2.4302567955538362e-11,2.775927507887117e-09,9.879871254330871e-11,7.56236075601064e-13,1.1313604065937104e-08,5.990943870101069e-10,0.3333333333333333
6.192133416502888e-07,5.975548934576779e-06,2.3788630795761135e-05,0.00010376538010376904,0.005710656353622787,0.029882111076724754,1.681307462497814e-05,0.0008874833342791698,3.90290375138283e-08,0.00019422854105236528,2.903138625987701e-09,1.3144239150165973e-06,1.7502259089702753e-06,1.15354699936115e-06,6.071268987631899e-09,1.493710776206234e-08,6.637560175932998e-08,6.47364668713285e-09,1.8551360029448722e-08,1.1521127243413423e-08,0.6666666666666666
4.529605636180666e-08,3.6787318232851175e-05,8.298682755450235e-07,1.2362231448008726e-05,0.007114531989759253,0.029882111076724754,1.681307462497814e-05,0.0008874833342791698,3.90290375138283e-08,0.00019422854105236528,9.68366853989177e-07,5.072920526671613e-10,0.0002158218809841339,2.065185228374847e-07,1.4494169320471235e-09,8.8031997019787e-09,4.386091197822225e-07,1.115000370882736e-07,1.9646042971208988e-11,2.9415822784638926e-11,0.6666666666666666
7.527951467202483e-07,1.0511293218958732e-07,1.4791625637262408e-08,2.2993096137474213e-07,0.007941023434106971,0.029882111076724754,1.681307462497814e-05,0.0008874833342791698,3.90290375138283e-08,0.00019422854105236528,7.727851592157837e-08,9.465487371075946e-09,5.935005653692807e-06,3.4843285991285204e-08,2.4187188568813515e-10,9.236711445091654e-09,6.573395546037498e-09,3.435843200728806e-11,1.3826048964521008e-09,5.655359983844608e-13,1.0
2.7390605441855074e-05,2.4208160500001633e-09,2.4039696222481745e-08,2.887143347320596e-07,0.006374060576284156,0.029882111076724754,1.681307462497814e-05,0.0008874833342791698,3.90290375138283e-08,0.00019422854105236528,1.726700116041577e-08,1.884298916442836e-09,4.550758025492284e-06,3.522170398696263e-07,3.54811083736314e-09,5.187556731783631e-09,2.372100700080886e-07,8.990725362161628e-09,3.018199976356867e-11,4.138134520058746e-11,0.6666666666666666
2.8622246620179014e-06,3.230311452527278e-11,2.900576784539196e-09,3.271649067053331e-10,0.007941023434106971,0.04413774054374569,1.681307462497814e-05,0.0008874833342791698,3.90290375138283e-08,0.00019422854105236528,9.399037793932044e-10,1.6466323818656765e-07,4.991299104605158e-05,5.495658597376397e-07,1.6331792204868644e-09,3.722448905379418e-08,6.197369999389227e-10,7.141870596671481e-11,8.857605913631034e-10,3.6342122843487803e-13,0.6666666666666666
1.9158607174632197e-07,7.406886096524031e-06,3.1963121646128564e-09,2.4796080393785682e-06,0.007941023434106971,0.04413774054374569,1.681307462497814e-05,0.0008874833342791698,3.90290375138283e-08,0.00019422854105236528,4.5683992388327533e-08,2.8213047466914886e-13,0.0018774805125934518,6.2377434013592135e-09,8.510993069936933e-11,3.0563095790927383e-09,3.0869600126576934e-09,3.8492278977873854e-11,8.59335972777471e-08,5.660747358990241e-08,0.3333333333333333
4.021915096835731e-06,4.105424634966753e-05,6.296519419842877e-09,0.0001357732621846312,0.007941023434106971,0.04413774054374569,1.681307462497814e-05,0.0008874833342791698,3.90290375138283e-08,0.00019422854105236528,1.2015645766042495e-08,6.387064746907934e-09,1.8796490061184962e-05,4.9737911498609154e-08,1.640981017258447e-10,3.2226793661470976e-08,7.506601967761795e-09,3.9578967584549257e-10,6.832397525661441e-14,1.4078913266898046e-13,0.6666666666666666
7.950685543645813e-07,1.1858655098195803e-08,1.4584163865943887e-06,1.2064070872102375e-07,0.006374060576284156,0.029882111076724754,1.681307462497814e-05,0.0008874833342791698,3.90290375138283e-08,0.00019422854105236528,7.836987092320998e-09,3.3555880518887174e-09,2.6810574087085046e-05,5.600287006940376e-08,2.2785843638484852e-10,2.194053607907599e-08,1.9045279009721442e-07,2.9266607239550874e-09,4.53160655358644e-09,3.799714008839729e-11,1.0
8.682456716899684e-06,1.4972512953206548e-07,6.750692017212834e-07,9.798763917206405e-08,0.007941023434106971,0.04413774054374569,1.681307462497814e-05,0.0008874833342791698,3.90290375138283e-08,0.00019422854105236528,4.116900705728839e-13,4.783262728492593e-13,3.4523386273483995e-06,3.419241179106364e-07,1.4494169320471235e-09,2.091102515682072e-08,7.093794310835971e-11,1.3522566860546195e-10,1.446878749111343e-11,2.6100527473901706e-12,0.3333333333333333
0.00014478226381490507,1.9265339054277296e-09,1.1968604749817174e-05,3.655682706202216e-06,0.007114531989759253,0.029882111076724754,1.681307462497814e-05,0.0008874833342791698,3.90290375138283e-08,0.00019422854105236528,1.359910871231378e-09,3.852095943887567e-05,0.001278894048452779,3.257294069340754e-06,7.941830635367856e-09,4.9664891109818626e-08,1.1521840324374754e-06,4.1472335288828947e-07,8.838132443265096e-11,1.3660299341585558e-10,0.6666666666666666
4.6215818432981523e-07,5.603266053024251e-07,0.00011275849070544955,0.004909219438518912,0.006374060576284156,0.029882111076724754,1.681307462497814e-05,0.0008874833342791698,3.90290375138283e-08,0.00019422854105236528,3.936160550932306e-08,1.2575966410145605e-12,7.841275826861576e-05,1.0025929621769747e-08,4.6857250788790956e-11,1.72538428016408e-08,2.2449470278573453e-10,7.473801853309317e-12,3.210678108957389e-10,1.3644377911952262e-11,0.3333333333333333
4.229687266710636e-06,0.00019888831818021458,1.901929253377737e-06,1.6891622391105418e-06,0.006374060576284156,0.029882111076724754,1.681307462497814e-05,0.0008874833342791698,3.90290375138283e-08,0.00019422854105236528,4.0707255889322794e-13,0.0003368886335914447,9.709524336932947e-06,5.027798605192707e-07,4.926727958005099e-09,5.44309099658348e-09,2.6990809092316235e-09,1.686581870160183e-10,5.9468602603420854e-12,3.038185797516861e-13,0.6666666666666666
2.269746191673533e-06,3.3140334175951855e-05,3.6603577351914306e-08,0.0019859197227789158,0.007941023434106971,0.04413774054374569,1.681307462497814e-05,0.0008874833342791698,3.90290375138283e-08,0.00019422854105236528,1.7230665755589721e-06,4.931054404632631e-10,0.00030512256212058577,1.909878897239056e-06,2.407218513183982e-09,1.499832330147238e-07,6.78497964238833e-08,9.263222605652335e-10,4.215856552289566e-10,6.146370749154451e-12,0.6666666666666666
1.772417242639649e-06,2.4411789954743174e-06,6.936553306804267e-06,7.656045136855238e-06,0.007941023434106971,0.029882111076724754,1.681307462497814e-05,0.0008874833342791698,3.90290375138283e-08,0.00019422854105236528,1.9223442461611304e-09,6.203427995622213e-09,0.030218572760577322,5.179150096878648e-07,2.4801368370417813e-09,1.72538428016408e-08,2.478572583127659e-07,2.761367399201544e-08,1.3158704148738159e-09,1.2176029420488654e-11,0.6666666666666666
1.8699082829940229e-06,3.6331219624602234e-10,4.356885190983601e-06,4.631058924184628e-09,0.08911247576218427,0.11703264433658175,4.242044462915856e-06,0.00048545177277662543,2.3799818829120225e-11,2.538540126024567e-05,4.7343489339321415e-09,1.9525051204928444e-05,2.633656128498333e-06,2.4942007245874037e-06,5.075966062677088e-09,6.952436204024994e-08,2.533587041098901e-07,2.4832816693084513e-09,8.000954424306102e-11,3.4889587019368495e-11,0.6666666666666666
1.5127224109837443e-05,3.0001369796026435e-06,2.09612331653525e-05,6.871286105372398e-08,0.07983777728194964,0.14223497099529347,4.242044462915856e-06,0.00048545177277662543,2.3799818829120225e-11,2.538540126024567e-05,1.2618469470558038e-09,2.9331028415596107e-12,8.70305644299685e-06,1.0134996206197495e-07,4.663461218359352e-10,1.8103331498617816e-08,7.376884826156304e-11,5.733638235649246e-12,3.6338766481042847e-10,3.589613452239209e-11,0.3333333333333333
4.664521592367536e-06,2.351646632372001e-09,2.2574090420119524e-07,7.062545274382654e-07,0.07983777728194964,0.14223497099529347,4.242044462915856e-06,0.00048545177277662543,2.3799818829120225e-11,2.538540126024567e-05,4.827127163040455e-07,3.205258132670763e-08,4.1400625916209444e-07,1.799884311746847e-06,7.481701319287252e-09,2.194053607907599e-08,2.533587041098901e-07,8.301326117159588e-10,1.6026940161313535e-11,6.324086438884121e-12,0.6666666666666666
9.219695424274851e-05,4.064733195544125e-07,2.1858864254986694e-06,6.031982160214021e-08,0.07983777728194964,0.14223497099529347,4.242044462915856e-06,0.00048545177277662543,2.3799818829120225e-11,2.538540126024567e-05,9.576466183472338e-12,2.306069962756621e-16,4.19039675855249e-08,7.4733319881207645e-06,1.0703403406886369e-08,1.2984823469451187e-07,3.679684868460703e-07,1.0252161694757238e-10,1.0083257097285872e-11,3.203607023870842e-11,0.0
1.2112474220074062e-08,0.0015612797218403742,6.647005221788916e-05,2.6571109706792803e-06,0.09946460928594043,0.11703264433658175,4.242044462915856e-06,0.00048545177277662543,2.3799818829120225e-11,2.538540126024567e-05,1.1411620396929602e-07,1.2427618785988885e-07,0.021420551010621867,1.6466554400854705e-06,4.504827852632974e-09,4.2997133353799505e-08,1.14938562258114e-07,5.654852313638917e-10,8.641151732396068e-10,4.604802199208444e-13,0.6666666666666666
5.184874872505198e-10,0.0008064852113856852,2.8733904293028684e-05,1.266241287866165e-07,0.08911247576218427,0.11703264433658175,4.242044462915856e-06,0.00048545177277662543,2.3799818829120225e-11,2.538540126024567e-05,8.415814834479025e-09,4.7022201327619674e-12,3.02269842704985e-07,0.005570471572864247,2.5829443331883573e-05,2.091102515682072e-08,0.00017173019689762945,1.1415740000260148e-06,1.3397244465617499e-11,2.6276050624016294e-07,0.0
1.955124753952095e-07,6.707242718728215e-08,5.503433535158757e-09,1.5751626425088097e-07,0.07983777728194964,0.14223497099529347,4.242044462915856e-06,0.00048545177277662543,2.3799818829120225e-11,2.538540126024567e-05,7.55950408971484e-10,1.4766700409207319e-08,5.036034612802651e-06,2.5416950343501797e-07,1.0131454046239369e-09,2.3020723951281576e-08,7.149390380843083e-10,2.978856158001156e-11,1.9560514397988762e-10,7.087693959652709e-12,0.6666666666666666
1.564491515113622e-05,4.95631962958684e-06,0.000537554247202232,7.171948964467483e-07,0.08911247576218427,0.14223497099529347,4.242044462915856e-06,0.00048545177277662543,2.3799818829120225e-11,2.538540126024567e-05,4.4840379445888287e-07,1.5906382569789292e-11,2.9684998191502514e-05,8.234912629349796e-08,3.0709057537664423e-10,2.5343231486034253e-08,2.8589158364268565e-10,3.885404294952589e-12,3.0950579114454744e-11,1.453294527990205e-13,0.3333333333333333
0.003169586266202276,4.1857865339115606e-08,9.34913988725309e-07,6.574268540001773e-07,0.02660159359204416,0.04413774054374569,1.681307462497814e-05,0.0008874833342791698,3.90290375138283e-08,0.0052291428696758235,1.727904340694514e-08,9.031278449408063e-06,4.687559968721125e-05,7.154742147328829e-10,2.2221400480078007e-11,7.932354671946544e-10,3.529434855233551e-09,2.7689412938442036e-10,3.943161566532258e-12,1.5380749723255295e-14,0.6666666666666666
